cycle,kind,id,name,port,arrivals,departures,occupancy,request_cycles,grant_cycles,allocator_loss_cycles,contention_cycles,credit_stall_cycles,queue_wait_samples,queue_wait_cycles,residence_samples,residence_cycles,avg_queue_wait,avg_residence
0,shim,115,SHIM_06_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,51,L3_06_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,116,SHIM_06_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,52,L3_06_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,16,L2_07,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,117,SHIM_07_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,53,L3_07_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,118,SHIM_07_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,54,L3_07_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,119,SHIM_07_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,55,L3_07_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,120,SHIM_07_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,56,L3_07_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,17,L2_08,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,121,SHIM_08_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,57,L3_08_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,122,SHIM_08_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,58,L3_08_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,123,SHIM_08_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,59,L3_08_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,124,SHIM_08_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,60,L3_08_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,18,L2_09,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,125,SHIM_09_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,61,L3_09_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,126,SHIM_09_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,62,L3_09_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,127,SHIM_09_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,63,L3_09_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,128,SHIM_09_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,64,L3_09_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,19,L2_10,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,129,SHIM_10_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,65,L3_10_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,130,SHIM_10_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,66,L3_10_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,131,SHIM_10_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,67,L3_10_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,132,SHIM_10_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,68,L3_10_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,20,L2_11,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,133,SHIM_11_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,69,L3_11_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,134,SHIM_11_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,70,L3_11_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,135,SHIM_11_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,71,L3_11_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,136,SHIM_11_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,72,L3_11_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,21,L2_12,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,137,SHIM_12_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,73,L3_12_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,138,SHIM_12_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,74,L3_12_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,139,SHIM_12_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,75,L3_12_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,140,SHIM_12_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,76,L3_12_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,22,L2_13,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,141,SHIM_13_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,77,L3_13_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,142,SHIM_13_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,78,L3_13_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,143,SHIM_13_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,79,L3_13_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,144,SHIM_13_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,80,L3_13_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,23,L2_14,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,145,SHIM_14_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,81,L3_14_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,146,SHIM_14_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,82,L3_14_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,147,SHIM_14_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,83,L3_14_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,148,SHIM_14_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,84,L3_14_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,24,L2_15,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,149,SHIM_15_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,85,L3_15_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,150,SHIM_15_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,86,L3_15_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,151,SHIM_15_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,87,L3_15_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,152,SHIM_15_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,88,L3_15_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,0,L1_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,1,L1_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,2,L1_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,3,L1_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,4,L1_04,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,5,L1_05,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,6,L1_06,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,7,L1_07,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,8,L1_08,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,endpoint,320,LLCH_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,endpoint,324,LLCH_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,endpoint,328,LLCH_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,endpoint,332,LLCH_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,endpoint,336,LLCH_04,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,endpoint,340,LLCH_05,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,endpoint,344,LLCH_06,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,endpoint,348,LLCH_07,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,endpoint,352,LLCH_08,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,endpoint,356,LLCH_09,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,endpoint,360,LLCH_10,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,endpoint,364,LLCH_11,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,port,9,L2_00,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,9,L2_00,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,9,L2_00,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,9,L2_00,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,9,L2_00,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,9,L2_00,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,9,L2_00,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,9,L2_00,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,9,L2_00,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,25,L3_00_00,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,25,L3_00_00,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,25,L3_00_00,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,25,L3_00_00,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,25,L3_00_00,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,26,L3_00_01,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,26,L3_00_01,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,26,L3_00_01,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,26,L3_00_01,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,26,L3_00_01,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,27,L3_00_02,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,27,L3_00_02,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,27,L3_00_02,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,27,L3_00_02,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,27,L3_00_02,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,28,L3_00_03,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,28,L3_00_03,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,28,L3_00_03,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,28,L3_00_03,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,28,L3_00_03,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,10,L2_01,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,10,L2_01,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,10,L2_01,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,10,L2_01,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,10,L2_01,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,10,L2_01,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,10,L2_01,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,10,L2_01,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,10,L2_01,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,29,L3_01_00,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,29,L3_01_00,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,29,L3_01_00,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,29,L3_01_00,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,29,L3_01_00,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,30,L3_01_01,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,30,L3_01_01,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,30,L3_01_01,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,30,L3_01_01,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,30,L3_01_01,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,31,L3_01_02,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,31,L3_01_02,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,31,L3_01_02,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,31,L3_01_02,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,31,L3_01_02,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,32,L3_01_03,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,32,L3_01_03,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,32,L3_01_03,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,32,L3_01_03,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,32,L3_01_03,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,11,L2_02,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,11,L2_02,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,11,L2_02,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,11,L2_02,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,11,L2_02,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,11,L2_02,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,11,L2_02,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,11,L2_02,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,11,L2_02,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,33,L3_02_00,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,33,L3_02_00,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,33,L3_02_00,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,33,L3_02_00,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,33,L3_02_00,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,34,L3_02_01,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,34,L3_02_01,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,34,L3_02_01,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,34,L3_02_01,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,34,L3_02_01,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,35,L3_02_02,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,35,L3_02_02,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,35,L3_02_02,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,35,L3_02_02,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,35,L3_02_02,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,36,L3_02_03,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,36,L3_02_03,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,36,L3_02_03,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,36,L3_02_03,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,36,L3_02_03,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,12,L2_03,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,12,L2_03,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,12,L2_03,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,12,L2_03,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,12,L2_03,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,12,L2_03,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,12,L2_03,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,12,L2_03,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,12,L2_03,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,37,L3_03_00,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,37,L3_03_00,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,37,L3_03_00,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,37,L3_03_00,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,37,L3_03_00,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,38,L3_03_01,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,38,L3_03_01,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,38,L3_03_01,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,38,L3_03_01,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,38,L3_03_01,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,39,L3_03_02,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,39,L3_03_02,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,39,L3_03_02,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,39,L3_03_02,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,39,L3_03_02,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,40,L3_03_03,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,40,L3_03_03,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,40,L3_03_03,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,40,L3_03_03,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,40,L3_03_03,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,13,L2_04,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,13,L2_04,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,13,L2_04,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,13,L2_04,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,13,L2_04,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,13,L2_04,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,13,L2_04,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,13,L2_04,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,13,L2_04,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,41,L3_04_00,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,41,L3_04_00,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,41,L3_04_00,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,41,L3_04_00,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,41,L3_04_00,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,42,L3_04_01,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,42,L3_04_01,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,42,L3_04_01,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,42,L3_04_01,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,42,L3_04_01,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,43,L3_04_02,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,43,L3_04_02,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,43,L3_04_02,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,43,L3_04_02,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,43,L3_04_02,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,44,L3_04_03,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,44,L3_04_03,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,44,L3_04_03,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,44,L3_04_03,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,44,L3_04_03,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,14,L2_05,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,14,L2_05,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,14,L2_05,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,14,L2_05,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
