cycle,kind,id,name,port,arrivals,departures,occupancy,request_cycles,grant_cycles,allocator_loss_cycles,contention_cycles,credit_stall_cycles,queue_wait_samples,queue_wait_cycles,residence_samples,residence_cycles,avg_queue_wait,avg_residence
0,router,47,L3_03_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,4,L1_04,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,20,L2_04,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,112,SHIM_04_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,48,L3_04_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,113,SHIM_04_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,49,L3_04_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,114,SHIM_04_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,50,L3_04_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,115,SHIM_04_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,51,L3_04_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,5,L1_05,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,21,L2_05,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,116,SHIM_05_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,52,L3_05_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,117,SHIM_05_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,53,L3_05_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,118,SHIM_05_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,54,L3_05_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,119,SHIM_05_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,55,L3_05_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,6,L1_06,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,22,L2_06,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,120,SHIM_06_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,56,L3_06_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,121,SHIM_06_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,57,L3_06_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,122,SHIM_06_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,58,L3_06_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,123,SHIM_06_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,59,L3_06_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,7,L1_07,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,23,L2_07,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,124,SHIM_07_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,60,L3_07_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,125,SHIM_07_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,61,L3_07_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,126,SHIM_07_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,62,L3_07_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,127,SHIM_07_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,63,L3_07_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,8,L1_08,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,24,L2_08,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,128,SHIM_08_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,64,L3_08_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,129,SHIM_08_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,65,L3_08_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,130,SHIM_08_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,66,L3_08_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,131,SHIM_08_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,67,L3_08_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,9,L1_09,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,25,L2_09,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,132,SHIM_09_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,68,L3_09_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,133,SHIM_09_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,69,L3_09_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,134,SHIM_09_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,70,L3_09_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,135,SHIM_09_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,71,L3_09_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,10,L1_10,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,26,L2_10,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,136,SHIM_10_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,72,L3_10_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,137,SHIM_10_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,73,L3_10_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,138,SHIM_10_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,74,L3_10_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,139,SHIM_10_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,75,L3_10_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,11,L1_11,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,27,L2_11,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,140,SHIM_11_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,76,L3_11_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,141,SHIM_11_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,77,L3_11_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,142,SHIM_11_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,78,L3_11_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,143,SHIM_11_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,79,L3_11_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,12,L1_12,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,28,L2_12,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,144,SHIM_12_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,80,L3_12_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,145,SHIM_12_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,81,L3_12_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,146,SHIM_12_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,82,L3_12_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,147,SHIM_12_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,83,L3_12_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,13,L1_13,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,29,L2_13,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,148,SHIM_13_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,84,L3_13_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,149,SHIM_13_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,85,L3_13_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,150,SHIM_13_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,86,L3_13_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,151,SHIM_13_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,87,L3_13_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,14,L1_14,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,30,L2_14,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,152,SHIM_14_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,88,L3_14_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,153,SHIM_14_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,89,L3_14_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,154,SHIM_14_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,90,L3_14_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,155,SHIM_14_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,91,L3_14_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,15,L1_15,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,31,L2_15,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,156,SHIM_15_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,92,L3_15_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,157,SHIM_15_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,93,L3_15_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,158,SHIM_15_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,94,L3_15_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,shim,159,SHIM_15_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,router,95,L3_15_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,endpoint,320,LLCH_00,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,endpoint,324,LLCH_01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,endpoint,328,LLCH_02,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,endpoint,332,LLCH_03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,endpoint,336,LLCH_04,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,endpoint,340,LLCH_05,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,endpoint,344,LLCH_06,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,endpoint,348,LLCH_07,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,endpoint,352,LLCH_08,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,endpoint,356,LLCH_09,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,endpoint,360,LLCH_10,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,endpoint,364,LLCH_11,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,endpoint,368,LLCH_12,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,endpoint,372,LLCH_13,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,endpoint,376,LLCH_14,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,endpoint,380,LLCH_15,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,port,0,L1_00,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,0,L1_00,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,0,L1_00,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,0,L1_00,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,0,L1_00,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,16,L2_00,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,16,L2_00,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,16,L2_00,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,16,L2_00,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,16,L2_00,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,16,L2_00,5,2,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,32,L3_00_00,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,32,L3_00_00,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,32,L3_00_00,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,32,L3_00_00,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,32,L3_00_00,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,33,L3_00_01,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,33,L3_00_01,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,33,L3_00_01,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,33,L3_00_01,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,33,L3_00_01,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,34,L3_00_02,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,34,L3_00_02,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,34,L3_00_02,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,34,L3_00_02,3,3,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,34,L3_00_02,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,35,L3_00_03,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,35,L3_00_03,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,35,L3_00_03,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,35,L3_00_03,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,35,L3_00_03,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,1,L1_01,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,1,L1_01,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,1,L1_01,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,1,L1_01,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,1,L1_01,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,17,L2_01,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,17,L2_01,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,17,L2_01,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,17,L2_01,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,17,L2_01,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,17,L2_01,5,3,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,36,L3_01_00,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,36,L3_01_00,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,36,L3_01_00,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,36,L3_01_00,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,36,L3_01_00,4,2,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,37,L3_01_01,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,37,L3_01_01,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,37,L3_01_01,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,37,L3_01_01,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,37,L3_01_01,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,38,L3_01_02,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,38,L3_01_02,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,38,L3_01_02,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,38,L3_01_02,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,38,L3_01_02,4,4,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,39,L3_01_03,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,39,L3_01_03,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,39,L3_01_03,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,39,L3_01_03,3,3,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,39,L3_01_03,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,2,L1_02,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,2,L1_02,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,2,L1_02,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,2,L1_02,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,2,L1_02,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,18,L2_02,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,18,L2_02,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,18,L2_02,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,18,L2_02,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,18,L2_02,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,18,L2_02,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,40,L3_02_00,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,40,L3_02_00,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,40,L3_02_00,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,40,L3_02_00,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,40,L3_02_00,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,41,L3_02_01,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,41,L3_02_01,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,41,L3_02_01,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,41,L3_02_01,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,41,L3_02_01,4,2,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,42,L3_02_02,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,42,L3_02_02,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,42,L3_02_02,2,4,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,42,L3_02_02,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,42,L3_02_02,4,2,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,43,L3_02_03,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,43,L3_02_03,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,43,L3_02_03,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,43,L3_02_03,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,43,L3_02_03,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,3,L1_03,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,3,L1_03,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,3,L1_03,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,3,L1_03,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,3,L1_03,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,19,L2_03,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,19,L2_03,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,19,L2_03,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,19,L2_03,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,19,L2_03,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,19,L2_03,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,44,L3_03_00,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,44,L3_03_00,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,44,L3_03_00,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,44,L3_03_00,3,3,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,44,L3_03_00,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,45,L3_03_01,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,45,L3_03_01,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,45,L3_03_01,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,45,L3_03_01,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,45,L3_03_01,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,46,L3_03_02,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,46,L3_03_02,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,46,L3_03_02,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,46,L3_03_02,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,46,L3_03_02,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,47,L3_03_03,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,47,L3_03_03,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,47,L3_03_03,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,47,L3_03_03,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,47,L3_03_03,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,4,L1_04,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,4,L1_04,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,4,L1_04,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,4,L1_04,3,4,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,4,L1_04,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,20,L2_04,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,20,L2_04,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,20,L2_04,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,20,L2_04,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,20,L2_04,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,20,L2_04,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,48,L3_04_00,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,48,L3_04_00,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0
0,port,48,L3_04_00,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
